Averaged Fitness Value,Standard Deviation value,calculation time(milis)
326.953125,3393.831787,6
281.815918,2223.998829,5
249.236816,1838.427805,17
221.105957,1548.713871,5
196.476074,1411.250404,4
174.989258,1283.155158,6
156.486816,1183.774240,6
141.316406,1099.767075,4
126.987305,1136.312339,6
112.575195,950.282432,6
101.437012,964.509704,7
91.494629,904.002901,5
82.529297,919.002071,6
72.656738,802.228363,8
65.911621,827.742677,5
60.281738,831.615448,4
56.024414,808.784560,9
50.633301,704.985161,6
47.390625,795.473389,5
43.680664,713.881423,7
40.726562,746.888123,5
39.589355,811.845531,5
37.038086,772.884292,7
35.818848,802.049703,6
33.166992,760.982856,6
31.778809,792.884180,7
29.885742,771.372687,6
27.578613,744.754562,5
28.038086,828.861831,7
25.329590,710.736585,5
25.279785,810.156584,5
24.593262,786.116302,7
23.208984,775.499294,5
22.430176,773.111336,7
22.281250,816.707031,6
21.922852,817.569243,7
21.922852,817.569243,7
String tested,Total calculation time(milis)
UIEZSTRqKBmJA,249
