Averaged Fitness Value,Standard Deviation value,ELAPSED time(milis),CLOCK TICKS
634.506836,397.510695,0.007000,7
618.750000,647.949219,0.007000,7
596.977539,977.632308,0.007000,7
570.600586,1324.395156,0.009000,9
541.547852,1690.035796,0.021000,21
511.835938,1815.574646,0.006000,6
478.745117,2009.313941,0.008000,8
447.182617,2120.333838,0.008000,8
414.780273,2506.397033,0.008000,8
379.667969,2539.049911,0.006000,6
344.799805,2590.877891,0.006000,6
310.996094,2635.824203,0.006000,6
279.721680,2617.256522,0.006000,6
247.070312,2735.850525,0.006000,6
217.163086,2540.535903,0.005000,5
189.951172,2472.946835,0.004000,4
163.974609,2458.714199,0.005000,5
136.577148,2134.133697,0.005000,5
136.577148,2134.133697,0.005000,5
String tested,Total calculation time(milis)
BqpvuWiNKJDeE,164
