Averaged Fitness Value,Standard Deviation value,calculation time(milis)
489.116211,334.326339,8
439.277344,860.903549,7
384.033203,1241.936398,7
325.151367,986.793494,6
276.162109,1193.180752,7
220.932617,1030.722022,7
173.403320,1038.954520,6
132.617188,1057.310486,7
132.617188,1057.310486,7
String tested,Total calculation time(milis)
HJbFYeySsu,62
