Averaged Fitness Value,Standard Deviation value,calculation time(milis)
278.201172,3424.848202,7
236.174805,2360.198936,5
202.978027,1978.876959,15
175.511230,1640.749874,6
153.350586,1381.627090,5
135.893066,1300.080850,6
118.439453,1108.567623,6
105.811523,1059.965453,5
94.157715,1021.840849,5
83.449219,952.559921,5
74.626465,941.199827,6
66.556152,834.737081,5
61.516602,906.695037,6
54.748535,839.401121,6
50.122070,843.822989,6
46.825195,826.503623,6
43.704102,896.081389,6
40.061035,776.554380,5
38.009766,798.756741,6
35.230469,780.264267,5
32.921875,759.667725,7
32.916992,831.324164,7
30.989258,835.010627,5
30.250977,818.896972,5
29.445801,878.826164,5
26.792480,771.428127,6
26.731934,838.561441,5
25.003418,805.608875,6
25.153809,888.390894,5
23.694336,831.366530,7
22.604004,824.143480,5
23.799805,922.378867,6
20.523438,769.437927,8
22.811523,907.231078,5
22.811523,907.231078,5
String tested,Total calculation time(milis)
kBcpJtaHSO,230
