Averaged Fitness Value,Standard Deviation value,calculation time(milis)
294.995117,172.265601,7
253.603516,832.522488,6
206.196289,1145.834517,7
160.908203,1413.530636,6
160.908203,1413.530636,6
String tested,Total calculation time(milis)
dipFbt,32
