Averaged Fitness Value,Standard Deviation value,calculation time(milis)
273.285156,3627.493881,5
229.334473,2538.052679,5
196.267090,2157.861768,6
166.567871,1827.624300,6
143.237793,1493.628513,6
125.094727,1371.856261,6
108.311523,1210.179320,5
96.091309,1185.623987,6
84.877441,1181.961054,6
72.945801,1007.478019,7
63.776855,966.718273,5
57.334961,871.213973,5
53.577148,940.140532,7
47.779297,887.860470,6
44.078125,870.877686,5
41.235352,910.952422,7
38.052734,875.937649,5
36.217773,859.793395,6
33.367188,845.184509,6
30.575195,814.532432,5
29.199219,839.798203,6
28.531738,891.131805,5
26.675293,872.359897,5
26.264160,896.479536,7
25.220703,879.883907,5
25.220703,879.883907,5
String tested,Total calculation time(milis)
VbTHsrIpt,161
