Averaged Fitness Value,Standard Deviation value,calculation time(milis)
273.285156,3627.493881,5
229.334473,2538.052679,8
196.267090,2157.861768,5
166.567871,1827.624300,6
143.237793,1493.628513,12
125.094727,1371.856261,14
108.311523,1210.179320,19
96.091309,1185.623987,20
84.877441,1181.961054,6
72.945801,1007.478019,12
63.776855,966.718273,10
57.334961,871.213973,12
53.577148,940.140532,6
47.779297,887.860470,4
44.078125,870.877686,12
41.235352,910.952422,6
38.052734,875.937649,5
36.217773,859.793395,5
33.367188,845.184509,6
30.575195,814.532432,7
29.199219,839.798203,5
28.531738,891.131805,6
26.675293,872.359897,4
26.264160,896.479536,5
25.220703,879.883907,6
25.220703,879.883907,6
String tested,Total calculation time(milis)
VbTHsrIpt,231
