Averaged Fitness Value,Standard Deviation value,ELAPSED time(milis),CLOCK TICKS
682.089844,452.370834,0.007000,7
665.468750,709.545898,0.007000,7
641.738281,1021.099472,0.007000,7
612.407227,1320.816588,0.008000,8
582.197266,1660.211086,0.018000,18
548.662109,2010.905361,0.007000,7
511.850586,2359.710097,0.008000,8
471.582031,2698.083115,0.007000,7
429.765625,2937.542725,0.007000,7
386.718750,3273.901367,0.008000,8
343.012695,3129.156089,0.008000,8
301.523438,3105.686951,0.008000,8
257.646484,2977.371120,0.007000,7
215.966797,2896.428585,0.005000,5
215.966797,2896.428585,0.005000,5
String tested,Total calculation time(milis)
RKHAWkLCQDimsb,142
